text_clean,sentiment,score
lycaa bilang takut rujak netijen netijen eliminasi rujak jenius2 banding kita2 ketimbang nonton doang komen gausa galak2 julid nikmatin,negative,0.9830406308174133
honestly surprised ir student survive type competition nice try ibnu,positive,0.8626096248626709
kerennn banget ampe nangisss,positive,0.9945971965789795
okey lolos babak kereeennnnnnnn,positive,0.9804510474205017
seru banget ngingetin super brain game shownya negara china,positive,0.9959904551506042
plsss seruu bangettt acara bikin semangat ajar,positive,0.9955539107322693
cepat jelas ken ngerjainnya,positive,0.9573855996131897
gilak keren habis inimah,positive,0.9606382250785828
hebat,positive,0.9968439340591431
minimal selesai biar tonton pinter tau,negative,0.47842469811439514
solusi entas miskin indonesia,negative,0.9439796209335327
z harap moga menang universitas war korea snu university hyunbin dohyun hyunseok hyunmin hadir university war indonesia keren acarax undang,positive,0.9639802575111389
ui yh gg gg,negative,0.8632853627204895
kerennn bangett amazed terimakasih ruang guru bikin acara wow layak banget tonton viral bangga banget kak maxwell kak chindita davin emil keren good job uner hebatt,positive,0.995686411857605
gk suara,negative,0.9942463040351868
wahh keren suka banget acara nontong orang pinterr gin banyakij acara kaya gin minnn,positive,0.9964259266853333
sumpah keren banget acara tunggu eps 2,positive,0.9953821301460266
berani tampil selesai wahh berani sihh lulus lohhh wahhh,positive,0.6491889953613281
nang nangisny tu menang krna haru orang orang hebat disni kumpull univ impi allah allahuma sholli alasayyidina muhammad,positive,0.8006988763809204
banyakin acara gin terima kasih rg,positive,0.792251467704773
suka bangeeet,positive,0.9969538450241089
bahas sorot donggggg,negative,0.8884813189506531
seru univ war korsel warna kostum masing2 univ dibedain spya nnton bingung,positive,0.44054722785949707
adain ditv seruu,positive,0.9019420146942139
nonton ruangguru kasih kuis wkwk kaya nonton konsep kilat,neutral,0.8035918474197388
mantap,positive,0.9971997737884521
rea nana diilanginn,positive,0.496955931186676
wakil sulsel semangatt,positive,0.9476631283760071
netizen awas hujat keren,negative,0.9873035550117493
ruangguru sukses terusss,positive,0.9421405792236328
lucu banget mbak lycaa talut hujat netizen hahahahaha,negative,0.8566837906837463
uin,positive,0.5565924048423767
university war indonesia suka,positive,0.9770641922950745
keren banget,positive,0.997103750705719
min seru banget asa nonton university war beda pakai sub indonesia,positive,0.9833873510360718
eps 2 tayang,neutral,0.9608898758888245
kerennn,positive,0.9970130920410156
acara kualitas,positive,0.9606028199195862
acara kualitas,positive,0.9606028199195862
yossi gpa,neutral,0.7652875781059265
seru banget nonton ambisnya anak anak pinter,positive,0.9970935583114624
trend,positive,0.8406150937080383
lanjut ruang guru bagus banget serius kualitas viral,positive,0.9917102456092834
orng hebat nnti lanjut negri,positive,0.9812279343605042
40 menit berasaaaaaa ayo eps 2 gasaabaaaaarrr bangeeeettttt,positive,0.9051128029823303
sebar ken kerjain,negative,0.8989167809486389
undang menang tim snu,positive,0.8367915153503418
kerennn parahhhh,positive,0.60719895362854
keren pinter pinter ajar,positive,0.9950892329216003
hebat motivasi,positive,0.9959657192230225
keren banget pliss,positive,0.9966784715652466
kerenn banget semuaa nyaaa moga acara teruss ningkatin pemudaa indonesia prestasi lovee banget ruang guru moga maju eliminasi tetep keren ko never give fighting,positive,0.9925958514213562
univ anggota seru kuramg imbang perwakilanny 1,neutral,0.9767447113990784
acara seru bangett kelas bangettttt,positive,0.9963280558586121
iniii,positive,0.7967357635498047
keren banget,positive,0.997103750705719
keren banget acara,positive,0.9966776371002197
acara kaya gin culture mudah temu fakta acara jarang sebut taboo dipertvan indonesia,positive,0.9318299293518066
seruuu bangettt,positive,0.9967197775840759
reality show korea versi indonesia seruuu,positive,0.9812389612197876
good job kakak kakakk,positive,0.9872876405715942
keringat war university,positive,0.5623164176940918
yaampun merinding bad,negative,0.9435000419616699
omgg kakak kakak keren keren bangettt merinding nanton nyaaa hahaha,positive,0.9898533225059509
keren gokill,positive,0.996369481086731
seruuu bngetttt lihat nyaa,positive,0.9959015250205994
acara top indonesia nyala ruang gurukuu,neutral,0.568977415561676
keren,positive,0.9971580505371094
ngebayangin situ,positive,0.977920651435852
24 jam dr 1 2jt views masuk trending,neutral,0.9953195452690125
pinter2 banget yak suka banget acara pinter matematika,positive,0.996353268623352
acara bobot capek banget reality show quiz bincang sensasi keren banget ruang guru,positive,0.6456827521324158
lomba isi anak ips sosial gtu pinter gtu identik anak ipa hitung lulus anak ips pikir dilombain,negative,0.9908691644668579
kemarin korea,neutral,0.9683950543403625
kereeennn,positive,0.9915221929550171
support banget acara game orang2 hebat,positive,0.9953102469444275
jurus arsitektur bicara huaaa,positive,0.9299843907356262
omg ikut tres,positive,0.7289299964904785
keren bngtt,positive,0.9969103932380676
sholawatin biar nnti anak q aamiin,positive,0.7562611699104309
w udh pulang hahahaha,positive,0.49881720542907715
ditampilin ditvvvvv,neutral,0.7464397549629211
wahhh,positive,0.9780765771865845
kuereeeeennnnnnnn kuereeennnnn,positive,0.9912202954292297
gilakk acara buka mata prestasi dunia benar luas,positive,0.9878774881362915
seru banget,positive,0.9968767166137695
awesome keren banget acara banyak konten saran tonton nonton nyoret2 rumah suasana sana rasa thank,positive,0.9856947064399719
nama acara kualitas sumpah merinding,negative,0.8543605208396912
universitas indonesia bnr2 idam bgt bisa2 masuk situ huhu,positive,0.9760052561759949
salfok ui statistika nggk ipk,negative,0.9277067184448242
keelim deh keren bangettttt,positive,0.9969502091407776
pinter matematika nonton kaya seru,positive,0.9960015416145325
universitas negri bayang pressure situ,negative,0.5921422839164734
siniii mampir posisi nyaman link full video javv,neutral,0.8735790252685547
sumpah keren banget,positive,0.9972532391548157
acara genius people emang beda,positive,0.9562177062034607
merindinggg bangetttt cokkkkkk pesona lihat orang orang pinter semuaaa,negative,0.8261242508888245
tonton orang orang pintar slama viral manusia2 konyol,negative,0.9977105855941772
eps 2 nyaaaa seru banget lihat orang pinter,positive,0.9962504506111145
wajib viral,positive,0.9854723811149597
god keren banget tantang sabar nonton lanjut,positive,0.9937339425086975
keren banget,positive,0.997103750705719
round 2 gilir dengerin jelas cepetin gemes banget,positive,0.9487683176994324
merinding,negative,0.6422960758209229
seru batttt,positive,0.9952854514122009
ngerasain banget posisi menang bahagia banget rasa banget gugur lomba gimana,positive,0.9820702075958252
please banyakin acara kualitas gin woyy,positive,0.7377980351448059
seru bgt andai siar televisi nonton,positive,0.9943209886550903
keren bangett,positive,0.9969027638435364
merinding banget nonton sumpah acara keren bangetttttt,positive,0.9891098737716675
moga irham tampil,positive,0.6890407204627991
komen semangat kaka2 main juaraaa,positive,0.9897933006286621
please gen z gin angeleeee wijaayaaaa hahaha,neutral,0.6975619196891785
bisa g trend,negative,0.6164438724517822
cui takut merinding ngitung,negative,0.9965230226516724
english subtitles,neutral,0.9502811431884766
100 support show gimmick jadi sdm indonesia tingkat tonton ken ajar,neutral,0.7622682452201843
pusing banget lihat berita perintah betapa senang ajar harap dikit indonesia semangat ajar generasi emas indonesia adek2 moga motivasi rooting successful future,negative,0.9781948924064636
gk lolos semangat,negative,0.9914295077323914
keren aseli,positive,0.9968361854553223
indonesia keren,positive,0.9967204928398132
masuk gin seleksi gmn universitas undang kategori khusus,neutral,0.9970490336418152
untung tayang youtube full,positive,0.9938848614692688
merinding kenal pas masuk ngitung pening kepala,negative,0.992954432964325
bagas semangattt,positive,0.9541531205177307
trendingkan teman teman,negative,0.9873831868171692
orang orang keren keren yakkk,positive,0.9945672750473022
mantap,positive,0.9971997737884521
trend 1,negative,0.37143251299858093
terimakasih bget ruang guru bikin acara,positive,0.8956027626991272
teamshakira,positive,0.8977826237678528
keren banget,positive,0.997103750705719
bijak bijaknyaaa mantap korang terus ajar moga suksessss,positive,0.9906535744667053
yesaya perhati hmmm greget,positive,0.9609938859939575
ken dn ipk 3 8 gk pantes jirrr,negative,0.9937273263931274
waaaawww,positive,0.9930664300918579
nan,positive,0.5520075559616089
suka banget lihat acara tbtb menang ken pintar kaya,positive,0.996705949306488
susah ngitung bener manual pakai rumus pola angka beda beda acak banggan sendiri anak dokter lulus bangga ui daftar taiwan lulus dokter ui kampus pilih baik,negative,0.9512567520141602
trus kerja bendera nandain cepat alangkah baik kerja masing2 leaderboard tampilin,positive,0.3559841215610504
acara butuh ayo trendingkan,negative,0.7079112529754639
gk ngebayangin,negative,0.9966712594032288
jelas cepat biar tonton kerja,negative,0.891363263130188
jawab teman habis ngejawab wkwkw keinget banget teman,negative,0.9087656140327454
aseliii dahh keren keren bangeeettt,positive,0.9957982897758484
seruu bangeeetttt,positive,0.9957386255264282
makas ruang guruuuu bikin acara ginian,negative,0.7350265383720398
situ kayak ribut,negative,0.9968714118003845
kacau undip orang doang kenal adil,negative,0.9973976612091064
alfie muka oline jakarta 48,neutral,0.9957932233810425
gasabar nunggu part 2,positive,0.9594106674194336
nonton degdegan ngitung sana,negative,0.9805919528007507
please tahan acara jurdil kolusi,negative,0.9837316274642944
kayak hitung skrnh pahamkann masuk top ptn,negative,0.9316582679748535
gagal tampilin cv clash champions,negative,0.980745792388916
minn kasi subtitles englishnya ken nonton gada subtitles eng nyaaa,neutral,0.8586605787277222
lihat gin nang allah orang pinter dijdikn,negative,0.9256788492202759
keren,positive,0.9971580505371094
nonton asa ken pinter,positive,0.7441328167915344
anjaaaay semester 5 sertifikat oa,negative,0.9822121262550354
pleasee seruuu bngttt asli nonton asa ikut greget panik nyaa aaaaa viral pokonyaaa baguss bngtt seruu,positive,0.9914146065711975
ronde yesaya yakin gampang lulus,positive,0.9733052849769592
seru bgtttttt,positive,0.996579110622406
nana eliminasi ronde 3 hmm,neutral,0.45480096340179443
nana eliminasi ronde 3 hmm,neutral,0.45480096340179443
seru bngetttt,positive,0.9967525005340576
gokilll keren banget adik2,positive,0.9954364895820618
baik,positive,0.9844181537628174
orang orang patut insecurin gokill banget,positive,0.9944543242454529
dukung nih,positive,0.9500253796577454
bangga lulus ruang guru ngebantu kuu banget,positive,0.9953997731208801
knapa dngar itb pgen nang bangga,positive,0.8037814497947693
tunggu episode nyaaa,positive,0.5488355159759521
yessss nonton lihat subtitle kemarin nnton ver korea harap indonesia ngadain ehhhh tercapaiiiii semangat terussss,positive,0.9597622156143188
gasabar episode 2,positive,0.9062693119049072
masya allah acara kualitas sukses selenggara acara acara2,positive,0.9927835464477539
well extraordinary semangat,positive,0.9710373282432556
nan,positive,0.5520075559616089
keren parahh acara skip,positive,0.9473129510879517
keren banget,positive,0.997103750705719
keren banget,positive,0.997103750705719
bibit2 unggul calon terus negeri,positive,0.9259822964668274
bibit2 unggul calon terus negeri,positive,0.9259822964668274
bibit2 unggul calon terus negeri,positive,0.9259822964668274
mantap ruang guru,positive,0.994765043258667
sumpah uash takut hujat netizen hebat menang kalah tetep hebat pikir gaes,negative,0.9965957999229431
tonton youtube keren ruangguru,neutral,0.9687485694885254
one indonesia god program,positive,0.5331703424453735
trend,positive,0.8406150937080383
lucu banget menit 35 33 please ngehujat suruh ikut acara aja,negative,0.9857030510902405
masyaaallah terimakasih ruangguru isa banget ningkatin motivasi,positive,0.9852235317230225
keren banget kakak kakakyaaa terima kasih ruang guru bikin acara,positive,0.9902778267860413
seru banget adain ips kali min seru tuh pasti,positive,0.9951241612434387
good jobbb,positive,0.9909494519233704
seruuuuu,positive,0.996432900428772
jelasin skip biar edukasi nonton,neutral,0.8571296334266663
nangisss suka acara woyyy,positive,0.8588789701461792
tingkatkn acara kaya gin,negative,0.933918297290802
aura sakhira dokter banget anjing,negative,0.9808121919631958
pintar orang masya allah banget,positive,0.9921754002571106
keren bangett seriusss,positive,0.9966233968734741
seru banget,positive,0.9968767166137695
please merinding sedih nonton rebah wkwk,negative,0.9764718413352966
keren bangettt,positive,0.9970775842666626
kalah seru university war sumpah deg an merinding pas diumumin univ negeri,negative,0.9404041171073914
tinggal mobil kamarin,neutral,0.6806348562240601
lightning stage bikin bagus elegan simple polos acara jujur bikin merinding inspirasi pokok positive vibe,positive,0.9657843708992004
sok2an ngitung mual duluan,negative,0.9978271126747131
acara university war,neutral,0.9515085816383362
insecure rek,positive,0.895060658454895
uns lupa wkwkwk,neutral,0.7023106217384338
please banyakin event gin,neutral,0.8827476501464844
seru bangeeet,positive,0.9967944025993347
level kren bngt,positive,0.9032623171806335
huaaaa vibes sekolah2 korea woyyyy kerennn bangett,positive,0.9956478476524353
orang orang pinter keriwehan,positive,0.5952189564704895
keren gk minder eliminasi keren bnget hebat,positive,0.9956276416778564
ditayangin aga biar tonton ikut checking timing biar asa ikut jg,negative,0.9447791576385498
situ ngangong,negative,0.9940465688705444
wuaaahhhh hebat,positive,0.9965531826019287
ambis,negative,0.9953821301460266
rewatch problematic men univ war korea skrg versi negeri cinta,neutral,0.6276362538337708
viralin sperti bagus bgt cm mlbb champ ny,positive,0.9866042733192444
keren ini,positive,0.9962028861045837
tiktok mampir kesini karna sukak,positive,0.9948370456695557
plissss suka korea,positive,0.9957394599914551
sukaaaa acara2 giniii viral giniiiii,positive,0.9961289167404175
seru,positive,0.9969782829284668
gin trend 1,neutral,0.9423391819000244
degdegannnn sumpah inget pas 2015 rtv cerdas cermat ikutin minggu keren banget pokok,positive,0.9878848195075989
